It seems we got caught.;tawa lukin la jan li poki e mi.
When did you notice that Tom was gone?;tenpo seme la sina kama sona e weka pi jan Ton?
Tom broke his glasses when they fell off while he was racing at a go-kart course.;jan Ton li pakala e ilo lukin pi ona sama lon tenpo ni: ilo lukin li kama anpa lon tenpo ni: jan Ton li tawa wawa lon nasin pi tomo tawa lili pi tawa wawa musi.
He's interested in you.;ona li wile e sina.
Tom is friends with everybody.;jan Ton li pona tawa jan ale.
We need to be with Tom.;mi wile lon poka pi jan Ton.
Who do you think is going to be the next president of the United States?;sina pilin e ni: jan seme li kama jan lawa sin pi ma Mewika?
I didn't say goodbye to Tom.;"mi toki ala e ni tawa jan Ton: ""mi tawa."""
She isn't new.;ona li sin ala.
I edit this sentence.;mi ante e linja nimi ni.
Get the fuck out of here.;o tawa weka a.
Sorry, but I have to work tonight.;o weka e ike mi. taso open pi tenpo pimeja ni la mi wile pali.
All praise be to God as He opened my heart and I converted to Islam.;nimi pona ale o tawa sewi tan ni: ona li open e pilin mi. mi kama jan pi nasin sewi Muwama.
What a nice sounding word!;kalama pi nimi ni li pona kute a!
It isn't new.;ona li sin ala.
He isn't young.;ona li lili ala.
How long will it take me to get there by bus?;mi wile e tenpo pi suli seme ni: mi ken tawa ni kepeken tomo tawa kulupu.
Taro insisted that he was right.;jan Tajo li awen toki wawa e ni: ona li pali pona.
Tom hates Boston.;ma tomo Pasen li ike mute tawa jan Ton.
Tom hated Boston.;tenpo pini la ma tomo Pasen li ike mute tawa jan Ton.
Tom used to hate Boston.;tenpo pini la ma tomo Pasen li ike mute tawa jan Ton.
This game can be fun.;musi ni li ken musi.
You should eat a little more.;sina o moku mute.
Could I have another glass of beer?;mi ken jo e poki sin pi telo wawa anu seme?
I refuse to eat this.;mi moku ala e ni.
You're nothing more than a social parasite!;sina sama pipi jaki taso lon kulupu!
Tom doesn't mind that his friends cuss. He just doesn't do it himself.;jan pona pi jan Ton li toki e nimi ike. ni li ike ala tawa jan Ton. taso, ona toki sama ala.
No man is good enough to be another man's master.;jan ala li pona ni: ona li ken jan lawa pi jan ante.
Tom didn't want Mary to go.;jan Ton li wile ala e ni: jan Mewi li tawa weka.
OK, you win.;pona, sina kama nanpa wan.
I was frightened when I saw that.;mi lukin e ni, la mi pilin akesi.
In mathematics, he is an ace.;sona nanpa la ona li sona mute.
Thanks for explaining this to me.;sina pana e sona tawa mi. pona!
I may need your help tomorrow.;tenpo suno kama la ken la mi wile e ni: sina pana e pona.
Tom is wearing black glasses.;jan Ton li jo e ilo lukin pimeja.
Tom wished he could've stayed longer.;jan Ton li wile awen lon tenpo mute.
Caesar was informed about their arrival.;jan Kesa li kama sona e kama ona.
I'm glad I was with Tom.;mi pilin pona tan ni: mi lon poka pi jan Ton.
What a big cat!;soweli tomo ni li suli a!
Do you own a house in Boston?;sina jo e tomo lon ma tomo Pasen anu seme?
We never talk to them.;mi mute li toki tawa ona lon tenpo ala.
Does Tom know that I can't speak French?;mi ken ala toki lon toki Kanse. jan Ton li sona e ni anu seme?
In my place, Tom would have done the same.;jan Ton li mi, la ona li pali sama.
I get paid to do that.;jan li pana e mani tawa mi tawa ni: mi pali e ni.
Tom seems to be enjoying the party.;tawa lukin la tenpo kulupu musi ni li pona tawa jan Ton.
I knew it would be impossible for me to win.;mi sona e ni: ken ala la mi kama nanpa wan lon utala.
She doesn't love anyone and no one loves her.;ona li olin e jan ala. jan ala li olin e ona.
She'll come back to our town again.;tenpo kama la ona li kama sin lon ma tomo mi.
I wish you had told me this earlier.;mi wile e ni: sina toki e ni tawa mi lon tenpo pini.
I wish you'd told me this earlier.;mi wile e ni: sina toki e ni tawa mi lon tenpo pini.
I think Tom will order a hamburger.;mi pilin e ni: jan Ton li wile kama jo e pan soweli.
Doubtless you've heard the news.;ken pi suli ale la sina kama sona e ijo sin.
Tom is still out of the town.;jan Ton li awen weka tan ma tomo.
Who bit you?;jan seme li pakala e sina kepeken uta?
Tom often asks me to be generous and obedient.;tenpo mute la jan Ton li toki e wile ni tawa mi: mi pana. mi kute.
It's very hot outside.;ma li seli mute.
All the students come from Australia.;jan ale pi tomo sona li kama tan ma Oselija.
Pour the water out of the bucket.;o weka e telo tan poki.
Tom doesn't like anchovies.;kala lili li ike tawa jan Ton.
It's raining really hard right now.;tenpo ni la telo wawa li kama tan sewi.
I'd like half board.;mi wile e tomo pi moku tu.
That doesn't work well.;ona li pona ala.
I said everything was fine.;mi toki e ni: ale li pona.
I said that everything was fine.;mi toki e ni: ale li pona.
He called in to say he could not attend the meeting.;ona li toki e ni tawa mi: ona li ken ala lon tenpo kulupu.
Tom told me that Mary wasn't scared.;jan Ton li toki e ni tawa mi: jan Mewi li pilin akesi ala.
One word and you're a dead man.;sina toki e nimi wan, la sina sama jan moli.
Sami didn't have that many friends at the time.;jan Sami li jo ala e jan pona pi mute ni lon tenpo pini ni.
You'd better look at it.;sina o lukin e ona.
Give them money.;o pana e mani tawa ona.
We're all with you.;mi ale li lon poka sina.
The real Jews are the Jews.;jan Juta lon li jan Juta.
He has no specific aim.;ona li jo ala e wile wan.
Mary said that she wanted to move to Boston.;jan Mewi li toki e ni: ona li wile kama awen lon ma tomo Pasen.
You're free to say what you think.;sina ken toki e pilin sina.
Tom is an antisemite.;jan Juta li ike tawa jan Ton.
Tom's an antisemite.;jan Juta li ike tawa jan Ton.
There isn't much furniture in my room.;supa pi mute ala li lon tomo mi.
Tom is a Jew hater.;jan Juta li ike tawa jan Ton.
Tom's a Jew hater.;jan Juta li ike tawa jan Ton.
We locked all the windows.;mi pini e open pi lupa suno ale.
Are you Brazilian?;sina jan pi ma Pasila anu seme?
I saw a house whose roof was red.;mi lukin e tomo pi sewi loje.
The earth goes around the sun.;ma li tawa lon poka sike suno.
Tom is looking for his car.;jan Ton li wile lukin e tomo tawa ona.
I didn't have that choice.;mi ken ala wile e ona.
I wish I could talk to you.;mi wile e ni: mi toki tawa sina.
Wipe your eyes.;o weka e telo tan lukin sina.
Emily is afraid of heights.;jan Emili li lon sewi suli, la ona li pilin akesi.
The sun rises every day.;tenpo suno ale la suno li tawa lon sewi.
I met Tom today.;tenpo suno ni la mi lukin e jan Ton.
Whose is the book on the table?;lipu pi jan seme li lon supa?
It worked perfectly.;ona li pona ale.
This is the most favourable period for travelling in Russia.;ni li tenpo pi pona nanpa wan tawa jan tawa lon ma Losi.
This box is very heavy.;poki ni li suli mute.
Mary is Tom's daughter who lives in Boston.;jan Mewi li jan lili pi jan Ton li awen lon ma tomo Pasen.
Sentences are made up of words.;kepeken nimi la mi pali e linja nimi.
I am writing a sentence.;mi sitelen e linja nimi.
Do you recognize any of those people?;sina awen sona e jan pi jan mute ni anu seme?
I can't stand the cold.;lete li ike tawa mi.
I cannot stand the cold.;lete li ike tawa mi.
Where will you go?;sina tawa seme?
Tom always eats lunch with Mary.;tenpo ale la jan Ton li moku lon poka pi jan Mewi lon insa pi tenpo suno.
You're such a pig.;sina sama soweli jaki.
I had a hard time leaving.;mi lukin tawa weka. ni li ike pali tawa mi.
Don't push that button.;o luka ala e nena ni.
Could you carry this shopping bag for me?;sina ken jo e poki ni tawa mi anu seme?
Tom managed to control his anger.;jan Ton li kama lawa e pilin utala ona.
I've been here since July.;mi lon ni tan sike mun nanpa luka tu.
Tom wants a full report by this time tomorrow.;tenpo ni pi tenpo suno kama la jan Ton li wile jo e lipu pi toki ale.
Mary counted the remaining money in her bag.;jan Mewi li nanpa e mani lili lon poki ona.
The dinner is almost ready.;moku pi open pi tenpo pimeja li open pi ala lili.
The food is ready.;moku li open.
Dinner will be ready soon.;tenpo kama poka la moku pi open pi tenpo pimeja li open.
The news made her very sad.;sona pi ijo sin li pana e pilin ike suli tawa ona.
Tom is humble.;jan Ton li anpa.
I'm humble.;mi anpa.
Tom was humble.;jan Ton li anpa.
Sami was humble.;jan Sami li anpa.
He's humble.;ona li anpa.
He was humble.;ona li anpa.
You're too humble.;sina anpa pi mute ike.
Tom is very humble.;jan Ton li anpa mute.
I feel very humbled.;mi pilin e ni: mi anpa mute.
This is really humbling.;ni li anpa e jan a.
I'm very humble.;mi anpa mute.
You're very humble.;sina anpa mute.
This man is very humble.;jan ni li anpa mute.
It was a humbling experience.;ni li anpa e mi.
Welcome to our humble home.;kama pona lon tomo lili mi.
Tom is a humble man.;jan Ton li jan anpa.
Welcome to my humble abode.;kama pona lon tomo lili mi.
I'm quite humbled by that.;ni li pana e pilin ni tawa mi: mi anpa.
Tom was very a humble person.;jan Ton li jan pi anpa mute.
Fadil is humble and very knowledgeable.;jan Pasi li anpa li sona mute.
I'm just a humble teacher.;mi jan sona anpa taso.
Sami was very humble and sweet.;jan Sani li anpa li suwi.
That makes me feel very humble.;ni li pana e pilin ni tawa mi: mi anpa mute.
No one is more humble than I.;mi jan pi anpa nanpa wan.
Tom isn't a very humble person.;jan Ton li jan pi anpa mute ala.
He was born into a humble family.;ona li kama lon ale lon kulupu mama anpa.
Be it ever so humble, home is home.;tomo jan li ken lili, li ken suli, taso ona li tomo jan a.
I am the humble owner of this mansion.;mi jan jo anpa pi tomo suli ni.
Don't be so humble, you are not that great.;o anpa ni ala. sina suli ni ala.
Nothing is holy.;ijo ala li sewi.
This is holy ground.;ma ni li sewi.
Is this animal holy?;soweli ni li sewi anu seme?
Pray to the Holy Virgin.;o toki tawa sewi, tawa meli pi unpa ala.
The bandits stole the Holy Grail.;jan akesi li weka akesi e poki sewi.
What he says is holy truth.;ona li toki pi lon sewi.
Today is a holy day for us.;tenpo suno ni li sewi tawa mi.
Humility is one of the seven holy virtues.;nasin pi jan anpa li nasin wan pi nasin jan pona sewi luka tu.
All the divine religions in the world defend the concept of Holy War.;nasin sewi ale pi ma ale li wawa e toki pi utala sewi.
The Holy Scripture begins with a description of paradise and ends with a description of paradise.;open pi lipu sewi la, pini pi lipu sewi la jan li toki e ijo pi ma sewi.
Christopher Columbus once found the Holy Grail but threw it out because he didn't like the color.;tenpo pini la jan Kitopolo Kolonpo li kama jo e poki telo pi jan Jesuwa, taso ona li weka e ona tan ni: kule pi poki telo li ike tawa ona.
Without knowing the original language of the holy writings, how can you rely on your interpretations about them?;sina sona ala e toki mama pi lipu sewi, la nasin seme la sina ken sona wawa e ni: sina kama sona pona e kon ona?
I have one more question for you.;mi wile kama sona e ijo wan sin tan sina.
I've never tried Chinese food.;tenpo ala la mi lukin moku e moku pi ma Sonko.
You didn't draw your dog well.;sina sitelen pi pona ala e soweli tomo sina.
I don't want the money.;mi wile ala e mani.
I don't want the ring.;mi wile ala e sike pi palisa luka.
They don't want the truth.;ona li wile ala e sona lon.
I don't want the horse.;mi wile ala e soweli tawa.
People don't want the truth.;jan li wile ala e sona lon.
I don't want the money now.;mi wile ala e mani lon tenpo ni.
I don't want the party to end.;mi wile ala e ni: tenpo kulupu musi li kama pini.
I don't want the present Tom gave me.;jan Ton li pana e ijo tawa mi, taso mi wile ala e ona.
I don't want the same things Tom wants.;jan Ton li wile e ijo. mi wile e ijo ante.
I don't want the truth to come out.;mi wile ala e ni: jan ante li kama sona e lon.
I don't want the same thing to happen again.;mi wile ala e ni: ijo sama li kama lon tenpo sin.
Are you telling me that you don't want the job?;sina toki e ni tawa mi anu seme: sina wile ala e pali ni?
They don't want you on the team.;ona li wile ale e sina lon kulupu.
I don't want them on the team.;mi wile ala e ona lon kulupu.
I don't want to spoil the surprise.;mi wile ala weka e len pi ijo sin.
I don't want to miss the party.;mi wile ala weka tan tenpo kulupu musi.
I don't want to do the work.;mi wile ala pali e pali.
I don't want to open the window.;mi wile ala open e lupa suno.
You don't want to disorient the user.;sina wile ala nasa e jan kepeken.
I don't want to ruin the moment.;mi wile ala ike e tenpo.
We don't want to read the book.;mi wile ala lukin e sitelen lipu.
I don't want to wash the dishes.;mi wile ala telo e poki moku.
I don't want to do the dishes.;mi wile ala telo e ilo moku.
I don't want to participate in the ceremony.;mi wile ala lon tenpo kulupu ni.
I don't want him to know the truth.;mi wile ala e ni: ona li sona lon.
I don't want to wake the children up.;mi wile ala pini e lape pi jan lili.
I don't want to live in the country.;mi wile ala awen lon ma.
I don't want him to get the wrong impression.;mi wile ala e ni: ona li kama sona ike.
I don't want to ruin the evening for everyone.;mi wile ala pakala e tenpo pimeja tawa jan ale.
I don't want to make the same mistakes again.;mi wile ala pana e pakala sama lon tenpo sin.
I don't want to speak ill of the dead.;mi wile ala toki e ijo ike pi jan moli.
I don't want to jump into the cold water.;mi wile ala noka wawa tawa anpa, tawa telo lete.
I don't want to discuss it over the phone.;mi wile ala toki e ijo pi ijo ni kepeken ilo toki.
I don't want to make the same mistake again.;mi wile ala pali e ike sama lon tenpo sin.
I don't want to do that without the proper tools.;mi ken ala kepeken ilo pona, la mi wile ala pali e ni.
I don't want to be the one to do that.;mi wile ala jan ni: ona li pali e ni.
We don't want to be in Boston during the winter.;mi wile ala awen lon ma tomo Pasen lon tenpo lete.
I don't want to talk about that over the phone.;mi wile ala toki e ijo pi ijo ni kepeken ilo toki.
I don't want you to tell Tom about the party.;mi wile ala e ni: sina toki e ijo pi tenpo kulupu musi tawa jan Ton.
I don't want any of the stuff Tom gave me.;jan Ton li pana e ijo mute tawa mi, taso mi wile ala e ona.
Tom and Mary don't want to see the same movie.;jan Ton en jan Mewi li wile ala lukin e sitelen tawa sama.
I don't want to let him get the best of me!;mi wile ala e ni: ona li anpa e mi.
I don't want you to make the same mistake I did.;mi wile ala e ni: sina pakala e ijo sama mi.
Tom and Mary don't want to eat at the same place.;jan Ton en jan Mewi li wile ala moku lon tomo moku sama.
Tom and Mary don't want to go to the same place.;jan Ton en jan Mewi li wile ala tawa ijo sama.
I don't want to watch when they take the dog away.;jan li weka e soweli tomo, la mi wile ala lukin e ni.
I don't want to spend the rest of my life regretting it.;tenpo kama ale la mi wile ala pilin ike tan pali mi.
Are you sure you don't want me to take you to the hospital?;sina sona wawa e ni anu seme: sina wile ala e ni: mi pana e sina lon tomo pi pona sijelo?
